VolumeObservationID,PhysicalEventID,Volume,MeasureMethod,FlumeMethod,source_row_count,_confirmed_zero,ObservationDate,_wq_idx,Date,Year,Irrigation,Rep,Treatment,InflowOutflow,FF,Composite,IrrMethod,Notes,Inflow_Result_mg_L,Inflow_Flag,Inflow_Volume,Has_Inflow,MDL_Provided,RL_Provided,RLMDL_Provided_Units,RLMDL_Method,MDL_mg_L,RL_mg_L,RLMDL_Source,RLMDL_Assumed,PlantDate,HarvestDate,SeasonYear,Crop,PreviousHarvestDate,previous_crop,CumAll_STIR_toDate,Season_STIR_toDate,Season_STIR_StartDate,Season_STIR_LeftCensored,Season_STIR_BoundaryDayCarryover,Residue_PercentCover,Residue_DryMass_kg_m2,Residue_n,Result_lod_mg_L,Inflow_is_nd,Inflow_Result_mg_L_cens,Inflow_lod_mg_L,cin_z,stir_season_z,stir_cumall_z,volume_z,IRR_z,inflow_volume_z,residue_prop,residue_obs,DayOfYear,DaysSincePlant,DaysUntilHarvest,IrrigationInfrastructure,EventDate,y_logV,event_weight,Volume_model_pred,Volume_model_pi_low,Volume_model_pi_high,q_conformal_logV,mode,unit_of_analysis
VO_b96ba4e2e40b37e05202,PE_04c02bec0f0f9a370498,24678.0,Transducer,10 V,14.0,False,2012-06-12,52,2012-06-12,2012,3,2,MT,OUT,False,AC,Siphon,"The results are averages of the 3 samples taken at different times. Before cultivation. . No TSS results in the ""2012 sediment load excel file""",,,64962.0,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2012-05-03,2012-11-01,2012,grain corn,2011-11-15,grain corn,111.9625,66.4625,2011-11-15,False,0.0,,1.7652813083333332,0,0.75,0,,0.75,,-0.6893607449790784,-1.2961601957766429,-0.363604218818136,-0.3232990944538781,-1.1396986113788488,,1,164,40,142,Siphon,2012-06-12,10.113707958559848,1.0,20486.706973087483,1922.2733742034297,218244.69644913106,2.365796429652071,reconstruction,volume_observation_or_prediction_event
VO_a98f7c12c87fcb475bb8,PE_8b5564238c223d972525,32998.0,Transducer,10 V,14.0,False,2012-06-26,55,2012-06-26,2012,4,1,MT,OUT,False,AC,Siphon,The results are averages of the 3 samples taken at different times. After cultivation.,,,104096.69,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2012-05-03,2012-11-01,2012,grain corn,2011-11-15,grain corn,129.8375,84.3375,2011-11-15,False,0.0,,1.9089795124444444,0,0.75,0,,0.75,,-0.436340949590393,-1.2743698563239654,0.0117813703077685,0.1726252446891151,-0.0071774211195606,,1,178,54,128,Siphon,2012-06-26,10.404232536959167,1.0,20694.314503409816,1941.7624285850438,220456.2396981047,2.365796429652071,reconstruction,volume_observation_or_prediction_event
VO_962032738c21a1ba729e,PE_8dd5bcb659f488a967c1,10852.0,Transducer,10 V,14.0,False,2012-06-27,58,2012-06-27,2012,4,2,MT,OUT,False,AC,Siphon,The results are averages of the 3 samples taken at different times. After cultivation.,,,79589.78,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2012-05-03,2012-11-01,2012,grain corn,2011-11-15,grain corn,129.8375,84.3375,2011-11-15,False,0.0,,1.7652813083333332,0,0.75,0,,0.75,,-0.436340949590393,-1.2743698563239654,-0.9874120499785632,0.1726252446891151,-0.7163843902504584,,1,179,55,127,Siphon,2012-06-27,9.292196818446016,1.0,16905.323247440683,1586.0727456318684,180093.9367529821,2.365796429652071,reconstruction,volume_observation_or_prediction_event
VO_d676f270c31943479371,PE_860b95b364b2c2e3a6b5,23861.0,Transducer,10 V,14.0,False,2012-07-16,61,2012-07-16,2012,5,1,MT,OUT,False,AC,Siphon,The results are averages of the 3 samples taken at different times. After cultivation.,,,112136.29,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2012-05-03,2012-11-01,2012,grain corn,2011-11-15,grain corn,129.8375,84.3375,2011-11-15,False,0.0,,1.9089795124444444,0,0.75,0,,0.75,,-0.436340949590393,-1.2743698563239654,-0.4004660008272542,0.6685495838321084,0.2254810555723094,,1,198,74,108,Siphon,2012-07-16,10.080042514435746,1.0,28559.002112318554,2680.0560938796107,304234.97720229806,2.365796429652071,reconstruction,volume_observation_or_prediction_event
VO_d63ee7f04811485f44c5,PE_c3c22e6072f6eeb66ac2,3672.0,Ruler,10 V,14.0,False,2012-07-25,70,2012-07-25,2012,6,2,MT,OUT,,,Siphon,,,,92670.81,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2012-05-03,2012-11-01,2012,grain corn,2011-11-15,grain corn,129.8375,84.3375,2011-11-15,False,0.0,,1.7652813083333332,0,0.75,0,,0.75,,-0.436340949590393,-1.2743698563239654,-1.3113625944405818,1.1644739229751015,-0.3378316620847963,,1,207,83,99,Siphon,2012-07-25,8.208764045819667,1.0,5524.917738037859,517.742798672752,58863.94603046018,2.365796429652071,reconstruction,volume_observation_or_prediction_event
VO_64c19839eadcf01ebde4,PE_084268df6eb9d4246043,20356.0,Transducer,10 V,14.0,False,2012-07-31,73,2012-07-31,2012,7,1,MT,OUT,False,AC,Siphon,The results are averages of the 3 samples taken at different times. After cultivation.,,,104059.53,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2012-05-03,2012-11-01,2012,grain corn,2011-11-15,grain corn,129.8375,84.3375,2011-11-15,False,0.0,,1.9089795124444444,0,0.75,0,,0.75,,-0.436340949590393,-1.2743698563239654,-0.5586062039385878,1.6603982621180948,-0.0082527966349931,,1,213,89,93,Siphon,2012-07-31,9.921180112067047,1.0,31305.666518446415,2937.897858559141,333493.8731351052,2.365796429652071,reconstruction,volume_observation_or_prediction_event
VO_899c9e946a5db92451e6,PE_681443548ef078be38f1,14799.0,Transducer,10 V,14.0,False,2012-08-01,76,2012-08-01,2012,7,2,MT,OUT,False,AC,Siphon,The results are averages of the 3 samples taken at different times. After cultivation.,,,95881.53,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2012-05-03,2012-11-01,2012,grain corn,2011-11-15,grain corn,129.8375,84.3375,2011-11-15,False,0.0,,1.7652813083333332,0,0.75,0,,0.75,,-0.436340949590393,-1.2743698563239654,-0.8093294874449161,1.6603982621180948,-0.2449164394015631,,1,214,90,92,Siphon,2012-08-01,9.602382459752207,1.0,25814.43822994868,2422.4115148305136,274998.4571396199,2.365796429652071,reconstruction,volume_observation_or_prediction_event
VO_65dca6f3ada9538196d2,PE_8844898dffe247398b01,19485.0,Transducer,10 V,14.0,False,2012-08-08,79,2012-08-08,2012,8,1,MT,OUT,,,Siphon,,,,103049.18,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2012-05-03,2012-11-01,2012,grain corn,2011-11-15,grain corn,129.8375,84.3375,2011-11-15,False,0.0,,1.9089795124444444,0,0.75,0,,0.75,,-0.436340949590393,-1.2743698563239654,-0.597904382800206,2.1563226012610883,-0.0374913771521373,,1,221,97,85,Siphon,2012-08-08,9.877451537985287,1.0,26498.18353586007,2486.5977677539554,282282.067290745,2.365796429652071,reconstruction,volume_observation_or_prediction_event
VO_f90b34a6c077bc456415,PE_53bed9867f02ff579e2d,3890.0,Ruler,10 V,14.0,False,2012-08-09,82,2012-08-09,2012,8,2,MT,OUT,,,Siphon,,,,96715.37,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2012-05-03,2012-11-01,2012,grain corn,2011-11-15,grain corn,129.8375,84.3375,2011-11-15,False,0.0,,1.7652813083333332,0,0.75,0,,0.75,,-0.436340949590393,-1.2743698563239654,-1.3015267701101194,2.1563226012610883,-0.2207858925827228,,1,222,98,84,Siphon,2012-08-09,8.266421472984554,1.0,5199.740977459702,487.21699086267256,55399.99427272196,2.365796429652071,reconstruction,volume_observation_or_prediction_event
VO_74b068e860e0c2679e27,PE_7bc7d14f1d4cbbeee019,49284.0,Transducer,10 V,14.0,False,2012-08-19,85,2012-08-19,2012,9,1,MT,OUT,,,Siphon,,,,113946.0,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2012-05-03,2012-11-01,2012,grain corn,2011-11-15,grain corn,129.8375,84.3375,2011-11-15,False,0.0,,1.9089795124444444,0,0.75,0,,0.75,,-0.436340949590393,-1.2743698563239654,0.746580613637634,2.6522469404040816,0.2778523640769672,,1,232,108,74,Siphon,2012-08-19,10.805375054099539,1.0,26114.34220520739,2450.5648523997456,278193.1900608877,2.365796429652071,reconstruction,volume_observation_or_prediction_event
VO_387cc3afb56c8ed0ba55,PE_55dfff50a7b8f0a977d1,3839.0,Ruler,10 V,14.0,False,2012-08-20,88,2012-08-20,2012,9,2,MT,OUT,,,Siphon,,,,89521.56,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2012-05-03,2012-11-01,2012,grain corn,2011-11-15,grain corn,129.8375,84.3375,2011-11-15,False,0.0,,1.7652813083333332,0,0.75,0,,0.75,,-0.436340949590393,-1.2743698563239654,-1.3038278115819248,2.6522469404040816,-0.4289680006740138,,1,233,109,73,Siphon,2012-08-20,8.253227645581772,1.0,4304.533696130424,403.17984942779697,45863.78132138071,2.365796429652071,reconstruction,volume_observation_or_prediction_event
VO_c092d50cf417d2f8ceda,PE_d79901bee44e9d2ab8bc,3932.0,Ruler,10 V,14.0,False,2012-08-31,94,2012-08-31,2012,10,2,MT,OUT,,,Siphon,,,,89018.96,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2012-05-03,2012-11-01,2012,grain corn,2011-11-15,grain corn,129.8375,84.3375,2011-11-15,False,0.0,,1.7652813083333332,0,0.75,0,,0.75,,-0.436340949590393,-1.2743698563239654,-1.2996317947803973,3.148171279547075,-0.4435127728499096,,1,244,120,62,Siphon,2012-08-31,8.27715777243181,1.0,4359.085234878755,408.3008481874098,46444.892647413464,2.365796429652071,reconstruction,volume_observation_or_prediction_event
VO_cff0430da7cb476cf5ec,PE_99b3a7e1248efb280745,22667.0,Transducer,10 V,14.0,False,2013-07-02,103,2013-07-02,2013,2,1,MT,OUT,False,AC,Siphon,The analyte values are averages of 6 samples over the irrigation period,,,,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,2012-11-01,grain corn,211.16875,74.83124999999998,2012-11-01,False,0.0,,,0,0.75,0,,0.75,,-0.5709014771380124,-1.1752238118142828,-0.45433744234364,-0.8192234335968713,,,1,183,49,90,Siphon,2013-07-02,10.02870951728951,1.0,24071.103012039686,2258.756782198899,256427.5448712716,2.365796429652071,reconstruction,volume_observation_or_prediction_event
VO_5177d303e4548e399707,PE_e9b4025c029d683e1a32,25396.0,Transducer,10 V,14.0,False,2013-07-03,106,2013-07-03,2013,2,2,MT,OUT,False,AC,Siphon,The analyte values are averages of 6 samples over the irrigation period,,,104886.19,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,2012-11-01,grain corn,211.16875,74.83124999999998,2012-11-01,False,0.0,,,0,0.75,0,,0.75,,-0.5709014771380124,-1.1752238118142828,-0.3312091643719341,-0.8192234335968713,0.0156699677241917,,1,184,50,89,Siphon,2013-07-03,10.142386335794844,1.0,23919.30620515865,2244.506931918099,254810.52643772832,2.365796429652071,reconstruction,volume_observation_or_prediction_event
VO_a822552a2d679e1aa67b,PE_fe3dedee2de4a143e8fc,26640.0,Transducer,10 V,14.0,False,2013-07-11,109,2013-07-11,2013,3,1,MT,OUT,,,Siphon,"This date was determined by the ""2013_DataLogger"" file, assumed to be soil moisture sensors",,,87604.56,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,2012-11-01,grain corn,211.16875,74.83124999999998,2012-11-01,False,0.0,,,0,0.75,0,,0.75,,-0.5709014771380124,-1.1752238118142828,-0.2750817998439743,-0.3232990944538781,-0.4844441810584006,,1,192,58,81,Siphon,2013-07-11,10.190206661487347,1.0,27611.705520333235,2591.12909413131,294143.88185749983,2.365796429652071,reconstruction,volume_observation_or_prediction_event
VO_07ad0c53a0c83dac31fe,PE_a63568a97a8fde462031,26640.0,Transducer,10 V,14.0,False,2013-07-12,112,2013-07-12,2013,3,2,MT,OUT,,,Siphon,"This date was determined by the ""2013_DataLogger"" file, assumed to be soil moisture sensors",,,131657.14,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,2012-11-01,grain corn,211.16875,74.83124999999998,2012-11-01,False,0.0,,,0,0.75,0,,0.75,,-0.5709014771380124,-1.1752238118142828,-0.2750817998439743,-0.3232990944538781,0.7903961290499082,,1,193,59,80,Siphon,2013-07-12,10.190206661487347,1.0,21163.816513284313,1985.8366978975037,225457.6189770996,2.365796429652071,reconstruction,volume_observation_or_prediction_event
VO_437622f02a3c3afdbc5a,PE_2b276407ca9e7ade973b,43016.0,Transducer,10 V,14.0,False,2013-08-09,124,2013-08-09,2013,5,2,MT,OUT,,,Siphon,,,,,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,2012-11-01,grain corn,211.16875,74.83124999999998,2012-11-01,False,0.0,,,0,0.75,0,,0.75,,-0.5709014771380124,-1.1752238118142828,0.4637781049067241,0.6685495838321084,,,1,221,87,52,Siphon,2013-08-09,10.66935066538315,1.0,22681.90932585094,2128.346910964017,241629.1321478145,2.365796429652071,reconstruction,volume_observation_or_prediction_event
VO_7c456ed650c095a0df8b,PE_12cbc4a228ce581574f5,29663.0,Transducer,10 V,14.0,False,2013-08-19,127,2013-08-19,2013,6,1,MT,OUT,False,AC,Siphon,The analyte values are averages of 6 samples over the irrigation period,,,108000.0,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,2012-11-01,grain corn,211.16875,74.83124999999998,2012-11-01,False,0.0,,,0,0.75,0,,0.75,,-0.5709014771380124,-1.1752238118142828,-0.1386886945642136,1.1644739229751015,0.1057807059832981,,1,231,97,42,Siphon,2013-08-19,10.297689468365581,1.0,29591.1631178285,2776.949698537075,315230.0923604297,2.365796429652071,reconstruction,volume_observation_or_prediction_event
VO_e45827674bee6fd2d1f5,PE_262bcdadb146dac989ae,22921.0,Transducer,10 V,14.0,False,2013-08-20,130,2013-08-20,2013,6,2,MT,OUT,False,AC,Siphon,The analyte values are averages of 6 samples over the irrigation period,,,102400.0,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,2012-11-01,grain corn,211.16875,74.83124999999998,2012-11-01,False,0.0,,,0,0.75,0,,0.75,,-0.5709014771380124,-1.1752238118142828,-0.4428773534448444,1.1644739229751015,-0.0562780369236218,,1,232,98,41,Siphon,2013-08-20,10.039852427056644,1.0,26579.460062441725,2494.2275615482326,283147.8670687333,2.365796429652071,reconstruction,volume_observation_or_prediction_event
VO_ad0a6ca20eaad6a95609,PE_6c6adaeedad01937f242,41842.0,Transducer,10 V,14.0,False,2013-08-28,133,2013-08-28,2013,7,1,MT,OUT,,,Siphon,,,,,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,2012-11-01,grain corn,211.16875,74.83124999999998,2012-11-01,False,0.0,,,0,0.75,0,,0.75,,-0.5709014771380124,-1.1752238118142828,0.4108090325949679,1.6603982621180948,,,1,240,106,33,Siphon,2013-08-28,10.6416797978892,1.0,31435.259980719955,2950.063380830078,334874.37000897725,2.365796429652071,reconstruction,volume_observation_or_prediction_event
VO_fa4d4ba2742cc8d71763,PE_7f8b38f0a4ac5e96f77e,20403.0,Transducer,10 V,14.0,False,2013-08-29,136,2013-08-29,2013,7,2,MT,OUT,,,Siphon,,,,,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2013-05-14,2013-09-30,2013,silage corn,2012-11-01,grain corn,211.16875,74.83124999999998,2012-11-01,False,0.0,,,0,0.75,0,,0.75,,-0.5709014771380124,-1.1752238118142828,-0.5564856363077083,1.6603982621180948,,,1,241,107,32,Siphon,2013-08-29,9.923486239042818,1.0,19512.10933617392,1830.7835023451657,207862.7761929852,2.365796429652071,reconstruction,volume_observation_or_prediction_event
VO_0b00848923c3418695d5,PE_c29031fe1d291910e835,0.0,Bubbler,10 V,8.0,True,2014-07-01,142,2014-07-01,2014,1,1,MT,OUT,True,FALSE,Siphon,TSS result is average of duplicate tests,0.003,,126691.33,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2014-05-06,2014-12-02,2014,grain corn,2013-09-30,silage corn,256.60375,38.935,2013-09-30,False,0.0,,,0,0.75,0,0.003,0.75,-0.3531485824273609,-1.079011229877654,-1.119836730805477,-1.4770375804105724,-1.3151477727398646,0.6466902493865841,,1,182,56,154,Siphon,2014-07-01,0.0,1.0,1.3104708155116844,0.0,23.61233523688712,2.365796429652071,reconstruction,volume_observation_or_prediction_event
VO_390ace07b19e4e2b2db1,PE_214aa9017327a70f135f,0.0,Bubbler,10 V,8.0,True,2014-07-02,152,2014-07-02,2014,1,2,MT,OUT,True,FALSE,Siphon,OG sample ID is MT2 I1 S1,0.003,,136319.18,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2014-05-06,2014-12-02,2014,grain corn,2013-09-30,silage corn,256.60375,38.935,2013-09-30,False,0.0,,,0,0.75,0,0.003,0.75,-0.3531485824273609,-1.079011229877654,-1.119836730805477,-1.4770375804105724,-1.3151477727398646,0.9253111900823678,,1,183,57,153,Siphon,2014-07-02,0.0,1.0,0.28905531383596783,0.0,12.731686767051972,2.365796429652071,reconstruction,volume_observation_or_prediction_event
VO_adfb0a8002ba722e70bf,PE_c347d973d115e2a3ba3c,4532.54,Transducer,10 V,14.0,False,2014-07-21,159,2014-07-21,2014,2,1,MT,OUT,,,Siphon,,,,104096.39,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2014-05-06,2014-12-02,2014,grain corn,2013-09-30,silage corn,256.60375,38.935,2013-09-30,False,0.0,,,0,0.75,0,,0.75,,-1.079011229877654,-1.119836730805477,-1.2725363546729849,-0.8192234335968713,-0.0071861028379307,,1,202,76,134,Siphon,2014-07-21,8.419258370252216,1.0,9214.808762965684,864.1294963777723,98170.58183966098,2.365796429652071,reconstruction,volume_observation_or_prediction_event
VO_26efe2c00243f101e351,PE_909a6e90f2a2fb0ccb86,6588.17,Bubbler,10 V,14.0,False,2014-08-05,177,2014-08-05,2014,3,2,MT,OUT,True,FALSE,Siphon,,,,89737.01,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2014-05-06,2014-12-02,2014,grain corn,2013-09-30,silage corn,256.60375,38.935,2013-09-30,False,0.0,,,0,0.75,0,,0.75,,-1.079011229877654,-1.119836730805477,-1.17978949426735,-0.3232990944538781,-0.4227330799312825,,1,217,91,119,Siphon,2014-08-05,8.793182671157709,1.0,7045.819440256095,660.5166948681346,75065.38095274365,2.365796429652071,reconstruction,volume_observation_or_prediction_event
VO_dce6c54b1be0a01474de,PE_428d2603a778e905a134,25208.86,Transducer,10 V,14.0,False,2014-08-17,185,2014-08-17,2014,4,1,MT,OUT,False,,Siphon,,,,120960.0,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2014-05-06,2014-12-02,2014,grain corn,2013-09-30,silage corn,256.60375,38.935,2013-09-30,False,0.0,,,0,0.75,0,,0.75,,-1.079011229877654,-1.119836730805477,-0.339652633019653,0.1726252446891151,0.4808309395678845,,1,229,103,107,Siphon,2014-08-17,10.1349904668147,1.0,23296.980936256492,2186.0864546364905,248181.19442376273,2.365796429652071,reconstruction,volume_observation_or_prediction_event
VO_81df7e095759abbd4bb9,PE_f2aa84d9058e29e106ef,46602.43,Transducer,10 V,14.0,False,2014-08-18,190,2014-08-18,2014,4,2,MT,OUT,False,,Siphon,,,,,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2014-05-06,2014-12-02,2014,grain corn,2013-09-30,silage corn,256.60375,38.935,2013-09-30,False,0.0,,,0,0.75,0,,0.75,,-1.079011229877654,-1.119836730805477,0.625592304234707,0.1726252446891151,,,1,230,104,106,Siphon,2014-08-18,10.749429422555226,1.0,28113.636898212233,2638.2476543498838,299490.7156090153,2.365796429652071,reconstruction,volume_observation_or_prediction_event
VO_9520c2b48888769194df,PE_0e378dd2a91d7df1a7a9,1146.86,Bubbler,10 V,28.0,False,2015-07-06,201,2015-07-06,2015,1,1,MT,OUT,False,AC,Siphon,"Analytical composite. Average of MT1 I1 bottles 2, 4, 6, 8",0.0,,139707.11,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,331.77625,68.67250000000001,2014-12-02,False,30.7125,43.0,0.2460526315,2,0.75,1,,0.75,-0.3885840286996418,-0.6580782975492044,-1.028198448707217,-1.4252930231094985,-1.3151477727398646,1.023354703806768,0.43,1,187,67,133,Siphon,2015-07-06,7.045654618223345,1.0,1726.8745908476853,161.20337390149615,18405.21763829732,2.365796429652071,reconstruction,volume_observation_or_prediction_event
VO_e7b15779545d79e95960,PE_fc35961bbf4775b1838e,12921.99,Bubbler,10 V,28.0,False,2015-07-07,207,2015-07-07,2015,1,2,MT,OUT,False,AC,Siphon,"Analytical composite. Average of MT2 I1 bottles 2, 4, 6,10",0.0,,114349.32,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,331.77625,68.67250000000001,2014-12-02,False,30.7125,36.0,0.1942982455,2,0.75,1,,0.75,-0.3885840286996418,-0.6580782975492044,-1.028198448707217,-0.8940172884840042,-1.3151477727398646,0.2895240662536136,0.36,1,188,68,132,Siphon,2015-07-07,9.466763174710762,1.0,7008.811554365413,657.0425978565654,74671.15372951503,2.365796429652071,reconstruction,volume_observation_or_prediction_event
VO_38779eed82ebadfdeb20,PE_bf6fc540566653c363a5,9893.99,Bubbler,10 V,28.0,False,2015-07-20,213,2015-07-20,2015,2,1,MT,OUT,False,AC,Siphon,"Analytical composite. Average of MT1 I 2 bottles 2, 4, 6, 8, 10. Original Ortho P values, 0.05,0.03,0.02,0.01,0. any average with a 0 or negative value is changed to U",0.0,,92689.66,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,331.77625,68.67250000000001,2014-12-02,False,30.7125,43.0,0.2460526315,2,0.75,1,,0.75,-0.3885840286996418,-0.6580782975492044,-1.028198448707217,-1.0306359860649223,-0.8192234335968713,-0.337286160780547,0.43,1,201,81,119,Siphon,2015-07-20,9.199783847424735,1.0,9516.58480226132,892.4585730339484,101385.25695944126,2.365796429652071,reconstruction,volume_observation_or_prediction_event
VO_e11ad052b56b9bc9cec8,PE_bd8c84ec329021438849,8482.19,Bubbler,10 V,28.0,False,2015-07-21,219,2015-07-21,2015,2,2,MT,OUT,False,AC,Siphon,"Analytical composite. Average of MT2 I 2 bottles 2, 4, 6, 8. Original Ortho P values, 0.04,0.02,0.01,0.",0.0,,95545.02,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,331.77625,68.67250000000001,2014-12-02,False,30.7125,36.0,0.1942982455,2,0.75,1,,0.75,-0.3885840286996418,-0.6580782975492044,-1.028198448707217,-1.0943342282197244,-0.8192234335968713,-0.2546547228972071,0.36,1,202,82,118,Siphon,2015-07-21,9.045841837293558,1.0,11212.947916153937,1051.7038225982933,119455.79797744945,2.365796429652071,reconstruction,volume_observation_or_prediction_event
VO_d726db7cac8af84f3989,PE_4ebf629c5dd531a50c12,11668.16,Bubbler,10 V,28.0,False,2015-07-30,225,2015-07-30,2015,3,1,MT,OUT,False,TRUE,Siphon,,0.02,,101476.51,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,CSU_assumed_from_ALS_pre2023,True,2015-04-30,2015-11-16,2015,grain corn,2014-12-02,grain corn,331.77625,68.67250000000001,2014-12-02,False,30.7125,43.0,0.2460526315,2,0.75,0,0.02,0.75,-0.1523477202177687,-0.6580782975492044,-1.028198448707217,-0.9505881674760396,-0.3232990944538781,-0.0830029705820347,0.43,1,211,91,109,Siphon,2015-07-30,9.36470474325551,1.0,12039.452608423908,1129.2915424141377,128260.1552644746,2.365796429652071,reconstruction,volume_observation_or_prediction_event
